masa,jastuk,pojas,ceoni,pol,starost,godina,tip,ishod
342.7409999967,ne,ne,1,z,26,1988,vozac,2
45.2489999998,ne,ne,1,m,18,1981,vozac,2
526.3799999952,da,da,0,m,37,2001,vozac,0
142.8449999988,ne,da,0,z,47,1986,vozac,2
55.6769999997,da,da,0,m,25,1997,vozac,2
18.8259999999,da,ne,1,z,23,1996,putnik,1
11.0699999999,da,da,0,z,32,1995,vozac,3
72.176,ne,da,0,z,50,1991,putnik,2
11.3589999999,da,da,0,m,56,1997,vozac,0
450.8079999983,ne,da,1,m,30,1991,vozac,1
77.0459999992,da,da,0,z,81,1993,putnik,2
10.9169999999,da,da,0,m,57,1996,vozac,0
46.8359999997,da,da,1,m,20,2001,vozac,1
51.98,da,da,0,z,78,1997,vozac,2
1567.6819999963,da,da,0,z,54,1998,vozac,0
153.5189999994,da,da,0,z,53,1997,vozac,2
306.7149999999,da,da,1,z,43,1993,vozac,2
167.6999999993,da,da,0,z,60,1997,vozac,1
1135.3949999958,da,da,1,z,16,1999,vozac,0
86.4669999992,ne,ne,1,z,19,1991,vozac,2
652.8549999967,da,da,1,z,50,1999,vozac,2
666.0299999937,ne,da,1,m,23,1991,vozac,1
10.034,ne,da,1,m,47,1987,vozac,2
71.8949999996,ne,ne,1,m,24,1992,vozac,2
593.3389999941,ne,da,0,m,21,1991,vozac,2
198.2409999985,ne,da,1,m,51,1987,vozac,2
593.5819999948,ne,ne,1,z,62,1992,putnik,2
73.8929999992,ne,da,1,m,49,1977,vozac,2
49.7779999999,ne,ne,1,z,31,1987,vozac,2
18.112,ne,da,1,z,49,1991,vozac,2
11.3589999999,da,da,1,z,70,1994,vozac,1
635.049999997,ne,da,1,z,16,1989,putnik,1
40.0699999998,ne,da,0,m,47,1977,vozac,0
9.7849999999,ne,ne,1,m,18,1987,vozac,0
45.2479999997,da,ne,1,m,31,1998,putnik,3
4.7009999999,ne,ne,1,z,21,1987,putnik,2
333.7889999971,da,da,1,m,29,1997,vozac,1
143.8879999984,ne,ne,1,m,41,1989,vozac,1
227.6349999998,da,da,1,m,34,1998,vozac,0
23.4779999999,da,da,0,m,29,2002,putnik,0
10.9169999999,da,da,1,m,22,1998,vozac,2
20.8699999999,ne,ne,1,z,16,1991,vozac,2
12.3829999999,ne,da,1,m,79,1990,vozac,2
7.528,ne,da,1,z,45,1993,vozac,2
397.424999997,da,da,1,z,30,1997,putnik,1
57.2459999998,da,ne,1,z,21,1993,vozac,2
25.747,da,da,0,z,39,1998,putnik,2
86.2209999999,ne,ne,0,z,38,1986,vozac,2
452.7989999987,ne,ne,1,m,27,1986,vozac,0
392.6059999987,ne,ne,1,m,41,1993,vozac,0
245.2119999994,da,da,0,z,59,1994,vozac,1
82.3529999992,da,ne,1,m,49,1998,vozac,2
16.4709999999,da,da,1,z,17,2000,vozac,2
513.5719999969,ne,da,1,z,47,1989,vozac,1
193.7939999998,ne,da,1,z,23,1989,putnik,2
40.8629999999,da,da,1,z,43,1995,vozac,3
976.2219999954,ne,da,0,z,16,1990,vozac,0
61.585,da,da,1,m,34,1996,vozac,2
6.611,ne,ne,1,m,39,1987,vozac,2
145.7129999995,ne,ne,1,z,36,1992,vozac,2
14.602,da,ne,1,m,26,1997,vozac,2
55.4839999997,da,da,0,z,49,2000,putnik,0
64.8629999999,ne,ne,0,m,40,1993,vozac,2
51.4819999998,ne,da,0,m,61,1990,vozac,2
127.7029999997,ne,da,0,z,41,1991,vozac,2
86.2209999999,ne,ne,1,m,42,1986,vozac,2
30.5599999998,da,ne,1,z,25,2000,vozac,2
84.1569999997,ne,ne,0,z,62,1988,vozac,2
356.0999999978,da,da,0,z,28,1995,vozac,2
38.9329999997,da,da,1,m,29,1999,vozac,0
1096.0729999989,da,da,0,z,26,1994,putnik,1
895.6549999937,da,ne,1,m,18,1996,vozac,1
47.5029999996,ne,da,1,z,19,1993,vozac,2
50.676,da,da,1,z,28,2000,putnik,0
33.6039999998,da,da,1,z,19,2000,vozac,2
180.7989999987,ne,da,0,z,73,1992,putnik,0
24.1629999999,da,da,0,m,32,2000,vozac,2
69.0929999994,ne,da,0,z,22,1991,putnik,2
917.5069999993,da,da,1,z,39,1999,vozac,1
95.7419999996,da,da,1,z,46,1986,vozac,2
122.1699999999,da,da,0,m,46,1998,vozac,1
86.051,da,ne,0,z,45,1995,vozac,1
605.4799999967,da,da,1,m,22,1995,vozac,1
51.98,da,da,1,z,79,1993,vozac,2
246.5989999995,da,da,1,m,21,1995,vozac,1
33.389,ne,da,1,z,33,1988,vozac,2
5.194,ne,da,1,z,77,1969,vozac,2
87.0499999998,da,da,0,m,37,1997,vozac,2
17.6519999998,ne,da,0,z,42,1993,vozac,0
90.1709999992,ne,da,0,z,61,1988,vozac,2
293.4079999998,da,da,0,z,21,2001,vozac,1
39.0619999999,da,da,1,z,52,1998,vozac,1
9.2849999999,ne,ne,1,z,30,1986,putnik,2
12.0379999999,da,ne,1,m,47,1997,putnik,2
42.3789999997,da,da,1,z,26,2000,putnik,0
1222.3149999976,da,da,1,m,17,1994,putnik,2
106.6179999998,ne,da,1,m,,1992,vozac,1
2261.4269999862,da,da,0,m,44,2003,putnik,1
423.2079999968,da,da,0,z,26,1997,vozac,0
49.7679999997,da,da,1,z,39,1994,vozac,2
29.757,da,da,1,z,53,2000,vozac,1
11.3589999999,ne,ne,1,z,46,1990,putnik,1
4.754,da,ne,0,m,26,1997,vozac,2
21.852,da,da,0,z,37,1994,vozac,2
26.2709999999,da,da,0,z,16,1996,vozac,2
100.6189999999,ne,da,0,m,70,1991,vozac,1
1502.9009999931,da,da,1,m,25,1994,putnik,0
952.7809999958,da,ne,1,z,69,1992,vozac,1
52.2399999998,ne,ne,1,m,18,1981,vozac,0
33.0639999998,da,da,0,z,18,1997,vozac,2
45.2479999997,da,ne,1,z,38,1999,vozac,1
294.7479999997,da,ne,1,z,21,2001,vozac,1
453.1909999996,da,da,0,z,35,1997,vozac,1
45.7829999998,da,da,0,m,18,1997,vozac,1
33.9149999996,ne,ne,1,m,25,1981,vozac,2
137.7139999997,da,da,0,z,43,1997,vozac,2
707.6279999986,ne,da,0,z,56,1993,putnik,1
1414.6809999943,ne,da,1,z,40,1988,vozac,0
55.2279999997,ne,da,1,m,30,1986,vozac,2
68.6139999991,ne,ne,1,m,39,1989,vozac,2
10.4739999999,da,da,1,z,27,1990,vozac,2
99.9719999991,ne,ne,0,m,34,1988,vozac,2
232.8319999985,ne,da,0,z,38,1990,vozac,2
14961.2399998903,da,da,1,z,79,1996,putnik,0
265.6379999965,da,da,0,m,16,1996,vozac,2
9.078,da,da,1,z,51,2000,vozac,2
283.2979999967,da,da,1,m,49,1994,putnik,1
5.7279999999,da,ne,1,m,91,1997,vozac,3
9.987,ne,ne,1,m,17,1985,vozac,0
22.186,da,da,1,m,55,1996,vozac,0
67.0909999991,da,ne,1,m,50,1997,vozac,2
72.0229999991,da,da,1,z,16,1991,vozac,2
41.7029999997,da,da,1,z,32,2000,vozac,1
153.5469999984,da,da,0,m,39,1990,vozac,2
70.7349999994,ne,da,1,z,19,1990,putnik,2
16.9639999999,ne,ne,1,z,48,1989,putnik,2
17.2799999998,ne,ne,1,m,17,1989,putnik,2
211.2379999999,ne,ne,1,z,19,1988,vozac,2
481.6059999987,da,da,1,m,31,1999,vozac,1
406.9609999992,da,da,0,z,35,1991,putnik,0
904.0929999948,ne,da,1,z,56,1992,vozac,0
0,da,da,1,z,17,2002,vozac,0
20.703,da,da,0,m,25,1996,vozac,0
19.5209999999,da,da,0,z,29,1998,putnik,1
140.9109999985,ne,da,1,z,66,1990,vozac,1
432.9059999995,ne,da,0,m,35,1987,vozac,1
47.5029999996,ne,ne,0,m,20,1987,vozac,2
310.7269999981,da,da,0,m,31,1998,vozac,0
86.2209999999,ne,ne,1,z,17,1986,putnik,2
62.892,da,da,1,z,74,1999,vozac,2
561.549999997,ne,ne,1,m,18,1992,putnik,0
602.9539999962,da,da,1,z,30,1997,vozac,0
44.7379999999,ne,ne,1,m,17,1975,vozac,2
2059.9799999893,ne,da,0,z,49,1992,vozac,0
38.5949999997,ne,da,1,m,52,1994,vozac,2
645.6879999936,ne,da,1,m,49,1982,vozac,0
1049.5369999856,da,da,1,z,51,1995,vozac,0
882.3209999949,ne,da,1,m,63,1980,vozac,0
624.2679999992,da,da,1,m,20,1997,vozac,0
553.3899999931,ne,da,1,z,69,1986,vozac,1
164.7419999987,da,da,1,z,26,2000,putnik,0
41.8479999998,da,da,0,z,16,2001,vozac,2
483.7899999991,da,da,1,z,20,1995,vozac,2
576.0649999976,da,da,1,z,28,1999,vozac,2
548.6369999945,ne,ne,0,z,73,1986,putnik,1
12.9019999999,ne,da,1,m,27,1988,putnik,0
33.1849999996,da,da,0,m,49,1991,vozac,0
438.7719999999,da,da,1,m,17,1995,putnik,0
419.4329999983,ne,ne,1,m,41,1987,vozac,2
673.1809999943,da,da,1,z,83,1995,putnik,2
172.345999999,ne,ne,1,m,30,1988,vozac,2
3.199,da,da,0,m,50,1997,vozac,2
117.7749999994,ne,da,1,z,31,1994,vozac,2
93.4749999996,ne,ne,1,z,18,1986,vozac,2
395.2699999996,ne,ne,0,m,56,1991,vozac,1
91.4269999992,ne,da,0,m,24,1993,vozac,0
67.7619999992,da,da,1,z,62,1993,putnik,2
57.7279999997,da,da,1,m,66,1994,vozac,0
15.632,da,ne,0,z,22,1999,vozac,2
69.5159999998,ne,da,1,m,31,1992,vozac,0
24.6509999998,da,ne,0,m,42,1997,vozac,2
27.4759999998,da,da,1,z,79,1996,vozac,2
52.227,da,ne,0,m,25,1991,vozac,2
76.2439999999,ne,da,1,m,33,1996,vozac,0
51.5159999998,da,da,1,m,75,1995,vozac,2
161.6769999992,da,da,0,z,42,1993,vozac,2
0,da,ne,0,m,41,1998,vozac,0
407.2959999964,da,da,1,z,76,2000,vozac,1
153.7649999987,da,da,0,m,37,1997,vozac,1
52.4139999999,ne,da,0,z,92,1987,vozac,3
65.8239999991,da,da,1,z,28,2000,vozac,1
9.4739999999,ne,da,1,m,45,1996,vozac,2
22.7219999998,da,ne,1,m,42,2001,vozac,3
51.8319999999,ne,da,1,z,41,1985,vozac,2
11.2919999999,ne,ne,1,z,77,1991,vozac,2
25.7079999999,ne,ne,1,m,39,1984,putnik,2
11.1989999999,da,da,1,m,18,1997,vozac,2
4936.9479999542,ne,da,0,z,16,1994,putnik,0
443.3829999976,ne,ne,1,m,79,1989,vozac,2
10.512,da,da,0,z,20,2000,vozac,3
,da,da,0,m,23,2000,vozac,1
34.6609999998,da,da,0,m,40,1998,vozac,2
33.9149999996,da,da,0,m,62,2000,vozac,2
7.528,da,da,1,m,47,1999,vozac,2
4.849,ne,da,1,z,32,1990,vozac,2
2418.9559999704,ne,da,1,m,17,1993,putnik,0
10.7609999999,ne,da,0,m,18,1990,vozac,1
119.3679999998,da,da,0,z,48,2000,vozac,2
9.789,da,da,0,m,22,2000,vozac,2
80.0209999997,da,da,0,m,54,1996,vozac,2
164.7319999989,ne,da,1,m,24,1991,putnik,0
222.7709999997,ne,da,0,m,84,1978,vozac,2
861.5239999965,da,da,1,z,47,1992,vozac,1
701.8459999934,ne,da,1,z,43,1988,vozac,1
500.0469999984,da,ne,0,z,25,1997,vozac,0
4.825,ne,da,1,m,31,1969,vozac,0
45.2549999999,da,ne,1,z,78,1992,vozac,3
380.4549999982,ne,da,0,z,31,1993,vozac,1
9.98,da,da,1,z,62,1994,vozac,2
67.7619999992,ne,ne,1,m,18,1992,vozac,2
294.1409999989,ne,ne,0,z,32,1986,vozac,2
95.4639999997,ne,da,1,z,18,1995,putnik,2
196.7379999999,da,da,1,m,29,1999,vozac,0
1642.2789999992,da,da,0,m,30,1993,vozac,0
45.8739999998,ne,da,1,m,25,1988,vozac,1
104.9249999998,ne,da,1,z,42,1989,vozac,1
23.0809999998,da,da,1,m,21,2000,vozac,1
5567.4299999476,ne,da,0,z,56,1989,putnik,0
2294.5609999895,ne,da,1,m,47,1993,vozac,1
17.4679999999,da,da,0,m,69,1992,vozac,2
6.979,da,da,0,z,59,1995,putnik,2
2564.5269999802,da,da,0,z,36,1995,vozac,1
89.9199999999,da,da,0,z,21,1995,vozac,3
194.175999999,ne,da,0,m,31,1989,vozac,2
266.4129999988,da,ne,1,m,42,1991,vozac,0
798.0989999995,ne,ne,0,m,38,1993,vozac,0
23.4269999999,da,da,1,z,61,1995,vozac,2
299.9119999968,da,da,1,z,40,2001,vozac,0
29.757,da,da,1,m,62,2000,vozac,2
26.8959999999,ne,ne,1,m,31,1986,vozac,2
12.872,ne,ne,0,m,40,1982,vozac,2
41.23,ne,da,0,m,30,1992,putnik,2
254.9189999998,da,da,1,z,19,1996,vozac,2
408.7249999978,da,ne,1,m,22,1994,vozac,2
92.9129999997,ne,da,1,m,28,1993,vozac,1
30.9119999998,ne,da,1,m,72,1983,vozac,2
121.1499999994,ne,da,0,m,40,1984,vozac,1
12.8359999999,da,ne,1,z,19,1994,vozac,2
88.7559999991,ne,da,0,z,48,1993,vozac,2
45.6319999998,ne,ne,1,m,23,1992,vozac,2
963.4579999968,ne,da,0,z,16,1992,vozac,1
11.3589999999,da,ne,1,m,78,1994,putnik,2
18.8949999998,da,da,1,z,21,1994,vozac,1
20.531,da,da,1,z,68,1994,putnik,2
14.443,ne,ne,1,m,86,1990,vozac,2
152.0409999993,ne,da,0,m,30,1986,vozac,1
16.7389999998,da,ne,1,m,21,2001,putnik,2
50.6359999999,da,da,1,m,18,1995,vozac,2
65.0069999993,ne,da,1,m,18,1988,vozac,0
63.6799999997,da,da,0,m,80,1992,vozac,2
54.3389999997,ne,da,0,z,47,1990,vozac,0
474.2329999991,ne,da,0,z,70,1989,vozac,2
35.21,da,ne,0,m,24,1997,vozac,2
10.7779999999,da,da,1,z,48,1999,vozac,2
44.5979999998,ne,da,1,m,52,1989,vozac,0
5.329,da,da,1,z,31,1997,vozac,1
58.9449999998,da,da,1,z,26,1998,vozac,1
27.4569999999,ne,ne,0,m,30,1984,vozac,2
495.6479999982,da,da,1,z,32,1998,vozac,0
111.2199999997,ne,ne,1,z,57,1991,vozac,2
77.2489999998,ne,da,1,z,21,1991,vozac,0
64.8289999999,da,ne,0,m,30,2000,putnik,1
597.3449999988,da,da,1,m,43,1997,vozac,1
159.0149999987,da,da,1,z,42,1996,vozac,2
20.7379999999,ne,da,1,z,19,1988,putnik,2
26.723,da,da,1,m,69,2000,vozac,2
23.2279999999,da,da,1,m,64,1998,vozac,
122.426,ne,da,1,m,23,1994,vozac,2
31.7749999999,ne,ne,1,m,53,1989,vozac,2
9.026,da,da,0,m,50,1997,vozac,2
31.7749999999,da,da,0,m,35,1997,vozac,1
4.026,da,da,1,m,16,1997,putnik,2
135.352,ne,da,0,z,50,1989,vozac,2
168.8379999995,ne,ne,1,z,19,1986,putnik,0
126.0809999993,ne,da,0,z,39,1990,vozac,2
476.7319999971,ne,ne,0,m,22,1992,vozac,2
1085.6309999973,da,da,0,m,17,1995,vozac,0
93.7229999993,da,da,0,z,30,1997,vozac,1
2723.3489999771,da,da,1,z,45,1994,putnik,2
128.902999999,da,da,1,z,16,1991,vozac,1
46.2869999995,ne,da,1,m,22,1986,vozac,1
224.2429999989,ne,ne,0,z,33,1991,vozac,2
340.4699999988,ne,da,1,m,69,1994,vozac,2
11.7829999999,ne,ne,1,m,20,1994,vozac,2
72.176,da,da,0,m,78,1998,putnik,2
59.4239999996,da,da,1,z,40,1995,vozac,0
329.5869999975,ne,ne,0,m,17,1987,vozac,1
299.0269999988,ne,da,1,m,19,1990,vozac,0
20.0279999999,ne,ne,1,z,74,1986,putnik,3
294.3559999987,ne,da,1,m,61,1983,vozac,0
179.5579999983,da,da,0,m,24,1998,vozac,0
69.4839999992,da,da,0,m,39,1995,vozac,2
26.8959999999,da,da,1,z,30,2000,vozac,1
44.3029999998,da,da,0,z,72,1998,putnik,2
54.3389999997,ne,ne,0,z,72,1982,putnik,2
79.7589999996,da,da,1,z,16,1994,vozac,2
92.6039999994,ne,ne,1,m,33,1993,vozac,2
16.7379999999,ne,ne,0,z,45,1989,vozac,2
90.6739999996,da,da,0,z,16,2000,vozac,0
10.8309999999,da,da,0,z,26,1998,vozac,1
707.1779999956,da,da,1,m,25,1998,vozac,1
37.6609999998,da,ne,1,z,28,1996,vozac,2
283.3049999997,ne,ne,1,m,34,1991,putnik,2
1288.4499999881,da,da,1,z,17,1996,putnik,2
18.2899999998,da,ne,1,m,39,1998,vozac,2
143.925999999,da,da,1,z,30,1997,putnik,2
173.970999999,ne,da,0,z,17,1987,vozac,1
225.2989999987,da,da,1,m,35,2000,vozac,0
9.8289999999,da,da,0,z,61,1994,putnik,2
641.161999993,da,da,1,m,54,1992,vozac,0
542.4689999968,ne,da,0,z,22,1988,putnik,0
72.9829999991,da,da,1,z,52,1992,vozac,0
0,da,da,1,z,38,1995,vozac,1
91.2789999992,da,da,1,m,37,1995,vozac,2
8.9169999999,ne,da,1,z,18,1988,vozac,2
31.4509999999,ne,da,1,m,44,1991,vozac,1
731.811999999,da,da,1,m,76,2002,vozac,0
1528.4059999883,da,da,1,m,21,1994,vozac,0
4024.1809999943,da,da,0,z,27,1997,vozac,1
47.5029999996,ne,da,1,z,22,1992,putnik,2
195.3509999998,da,da,0,z,50,1999,vozac,0
102.7659999998,da,ne,1,m,25,1999,vozac,0
1707.9399999976,da,da,1,z,34,1997,vozac,0
3.962,da,ne,1,m,50,1996,vozac,2
4.491,da,da,0,m,29,1990,vozac,2
53.9559999998,da,da,0,m,18,1999,vozac,0
703.1679999977,ne,da,1,z,23,1984,vozac,0
31.4509999999,da,da,1,z,69,1996,vozac,2
28.5539999998,da,da,0,m,41,1996,vozac,2
3.905,ne,da,0,m,32,1991,vozac,1
15.0449999999,ne,ne,1,z,24,1991,putnik,2
981.548999995,da,da,1,z,33,1994,vozac,0
30.2899999998,ne,da,1,z,45,1994,putnik,2
970.474999994,ne,ne,1,m,71,1974,vozac,1
0,da,da,1,m,37,1999,putnik,2
70.3979999991,da,da,1,z,20,1995,vozac,0
792.4909999967,da,da,1,m,39,1996,putnik,2
757.248999998,da,da,1,z,19,1993,vozac,2
68.8879999993,da,da,0,z,55,2000,vozac,2
306.7149999999,ne,ne,1,m,39,1978,vozac,2
598.5309999958,da,da,0,m,18,1995,putnik,1
24.818,ne,da,1,z,81,1988,vozac,2
22.186,da,da,1,z,44,1996,vozac,1
51.1639999999,ne,ne,1,z,27,1991,vozac,2
546.9889999926,ne,ne,1,z,31,1993,vozac,1
469.1409999989,ne,da,1,z,40,1990,vozac,2
46.3359999997,da,ne,0,m,86,1995,vozac,2
222.7709999997,ne,ne,1,z,17,1992,putnik,2
15.6329999999,ne,da,0,m,21,1990,putnik,0
48.0269999998,da,ne,1,m,18,1997,putnik,2
185.0689999983,ne,da,1,z,17,1987,putnik,0
871.549999997,da,da,1,m,22,1995,vozac,2
19.426,da,da,0,z,25,1993,putnik,2
49.7679999997,da,da,0,z,24,1998,putnik,2
908.4139999971,ne,da,1,m,25,1991,putnik,1
82.4559999993,da,da,0,m,44,1990,vozac,1
49.4149999996,ne,da,1,m,16,1987,vozac,3
86.2209999999,ne,ne,0,m,55,1991,vozac,0
382.7669999972,ne,ne,1,m,86,1988,vozac,1
11.0909999999,ne,da,0,m,40,1986,vozac,1
18.24,ne,da,1,z,45,1993,vozac,2
186.9019999988,ne,da,1,z,61,1989,vozac,1
116.2019999996,,ne,1,z,26,1991,putnik,3
701.425999999,da,da,1,m,46,1996,vozac,0
42.6089999997,da,da,0,m,18,1995,vozac,3
14.625,ne,da,0,m,17,1989,vozac,2
29.5519999999,da,da,1,m,16,1995,vozac,2
20.2559999998,ne,da,1,z,81,1971,putnik,2
823.9339999929,ne,ne,0,m,45,1991,vozac,1
139.443,da,da,1,m,29,1998,putnik,0
1320.7879999876,ne,da,1,m,53,1985,vozac,1
107.8899999997,ne,da,1,z,21,1992,vozac,1
31.4849999999,ne,da,1,z,36,1992,vozac,2
11.1429999999,da,da,1,m,23,1992,vozac,2
64.8559999997,da,ne,1,m,47,1995,vozac,2
13.8039999999,da,da,1,m,43,2001,vozac,2
288.5759999976,da,ne,0,z,21,1998,putnik,2
450.5299999975,ne,da,0,m,22,1994,vozac,0
1217.9149999917,ne,da,0,z,26,1984,putnik,0
535.8409999982,ne,da,1,m,31,1994,vozac,2
128.0829999987,ne,ne,1,m,20,1991,putnik,1
76.3099999996,ne,da,1,z,52,1985,vozac,0
52.9379999996,ne,da,1,m,33,1989,vozac,0
30.2899999998,da,da,0,z,42,1993,vozac,2
33.0299999998,da,da,0,z,32,1995,vozac,0
838.435999997,da,da,1,z,17,1999,vozac,0
47.5029999996,ne,da,0,z,16,1989,vozac,2
1029.5599999875,ne,da,0,m,74,1993,vozac,0
49.6899999999,ne,da,0,z,19,1992,vozac,2
432.1609999985,da,da,1,m,45,1993,vozac,0
719.6339999959,ne,da,0,m,49,1987,vozac,0
46.5659999996,da,da,1,m,74,1994,vozac,3
452.1839999966,da,ne,0,z,43,1995,vozac,1
262.4079999998,ne,ne,1,m,43,1978,vozac,0
20.321,da,ne,0,z,23,1993,vozac,2
277.555999998,da,da,0,m,45,1998,vozac,0
8.6699999999,da,ne,0,m,18,1993,vozac,2
29.757,ne,da,1,z,17,1992,vozac,0
1034.6149999946,da,da,0,z,76,1997,vozac,1
29.757,ne,ne,1,m,64,1988,vozac,1
31.3419999999,da,ne,1,z,47,1997,vozac,3
74.9989999998,ne,ne,1,z,67,1991,putnik,2
139.4109999985,da,da,1,m,70,1994,putnik,0
294.1409999989,ne,ne,1,z,50,1984,vozac,2
292.8379999995,da,da,0,z,78,1993,vozac,0
51.8319999999,da,da,1,m,19,1998,putnik,0
1939.4119999856,da,da,0,z,29,1991,putnik,0
422.373999998,da,da,1,m,31,1996,putnik,0
49.7779999999,ne,ne,1,m,24,1990,vozac,2
124.4279999994,da,da,1,m,70,1998,vozac,2
794.2879999951,da,ne,0,z,38,1993,vozac,2
432.1609999985,da,da,0,z,51,2001,vozac,2
98.784,da,ne,1,m,32,2000,putnik,2
1176.5819999874,ne,da,1,z,23,1994,vozac,2
1333.6349999905,da,da,1,z,43,1991,vozac,1
671.4039999992,da,da,1,m,36,1995,vozac,0
46.6409999998,ne,da,0,z,37,1987,vozac,2
52.4139999999,da,da,0,z,45,1997,vozac,3
243.4119999986,ne,da,0,m,60,1993,vozac,1
1195.3629999906,ne,da,1,m,19,1987,putnik,1
62.4039999996,da,da,1,m,55,1997,vozac,2
67.2859999994,ne,da,1,z,25,1994,vozac,2
817.8719999939,ne,da,0,m,67,1987,vozac,0
1249.2899999917,ne,da,1,z,78,1979,vozac,1
840.6489999965,ne,da,1,m,22,1987,vozac,1
470.6969999969,da,da,1,m,33,1997,vozac,0
38.8969999999,ne,da,1,m,23,1989,vozac,2
61.6709999996,da,da,0,m,80,1999,vozac,2
313.2179999985,ne,da,1,z,45,1991,vozac,1
24.2679999999,ne,ne,1,z,34,1991,putnik,2
218.9099999983,da,da,1,m,19,2000,vozac,1
14.0369999999,ne,ne,0,m,17,1979,vozac,3
100.3409999991,ne,ne,0,m,29,1985,putnik,2
26.122,da,ne,1,m,53,1998,vozac,2
220.5159999989,da,da,0,,54,1991,vozac,2
1026.2649999857,da,ne,0,m,20,1994,putnik,1
155.6369999982,ne,da,0,z,19,1994,vozac,1
367.5629999973,ne,ne,0,m,25,1982,vozac,1
115.4439999992,da,da,0,z,27,1996,vozac,2
15.9809999999,ne,da,1,m,18,1988,putnik,2
41.1969999997,ne,da,1,z,21,1991,putnik,2
54.031,ne,da,1,m,57,1989,vozac,2
39.0619999999,da,da,0,z,27,1992,vozac,1
3722.3419999778,da,da,0,z,48,1997,vozac,0
3105.1189999878,da,ne,0,m,64,1992,vozac,1
81.6459999997,ne,da,0,z,79,1988,vozac,2
277.2229999974,da,ne,1,z,51,2001,vozac,1
168.8379999995,ne,da,0,z,34,1986,vozac,0
585.8349999934,ne,da,0,m,49,1993,putnik,2
238.5229999982,da,da,0,z,62,2001,putnik,1
383.7519999966,ne,da,1,m,56,1993,vozac,1
149.9459999986,da,da,1,z,49,1999,vozac,0
893.2429999933,da,da,1,m,27,1998,vozac,0
70.0829999996,ne,ne,1,m,46,1988,vozac,3
206.1889999993,ne,da,1,m,38,1991,vozac,0
215.1279999986,ne,da,1,m,46,1987,vozac,1
295.3469999991,ne,ne,1,m,28,1986,vozac,2
590.3129999936,da,ne,1,z,25,1995,vozac,0
81.2869999995,ne,da,1,z,30,1989,putnik,2
2978.9369999766,ne,da,1,m,20,1989,vozac,1
3.905,ne,ne,1,m,37,1991,vozac,2
557.1909999996,da,da,0,m,30,2000,vozac,2
95.9879999999,ne,da,0,m,31,1996,vozac,2
45.2489999998,ne,da,1,z,74,1994,vozac,3
51.3679999998,ne,da,1,z,74,1986,putnik,2
591.4699999988,da,da,0,z,40,1995,putnik,1
919.300999999,da,da,1,m,62,2001,vozac,0
12.257,ne,da,1,m,20,1986,vozac,2
22.2779999999,ne,ne,1,m,16,1991,putnik,0
120.9679999994,da,da,0,z,41,1997,vozac,2
64.6119999997,da,da,0,z,25,1996,vozac,2
379.6509999968,da,da,1,m,38,2000,vozac,2
81.6459999997,da,da,0,m,19,1999,vozac,2
,ne,da,1,m,33,1981,vozac,2
53.1509999996,ne,da,1,z,41,1985,vozac,0
36.5289999996,da,ne,0,m,27,1997,vozac,1
78.625,da,ne,1,m,29,2001,putnik,2
306.7149999999,ne,ne,1,m,33,1978,vozac,0
400.2229999974,ne,ne,1,z,49,1991,vozac,1
47.5029999996,ne,da,0,z,50,1990,putnik,1
142.459999999,da,da,0,m,82,1990,vozac,2
19.409,ne,da,0,m,41,1988,vozac,2
834.8909999952,ne,da,0,z,18,1989,putnik,2
274.7409999967,ne,ne,1,m,20,1992,putnik,1
161.6769999992,da,da,0,z,44,2000,vozac,2
119.6989999991,da,da,1,m,45,1996,vozac,2
86.7129999995,da,da,1,z,48,1997,vozac,0
26.4129999999,da,ne,1,z,30,1993,vozac,0
69.1909999996,da,ne,0,m,25,1995,vozac,2
406.068,ne,da,0,z,62,1992,vozac,0
12940.9389998913,da,da,0,m,20,1998,vozac,0
166.0589999985,da,da,0,m,79,1999,vozac,1
38.2039999999,ne,da,0,m,36,1989,vozac,2
87.1349999998,ne,da,1,m,17,1984,vozac,0
28.0799999998,ne,ne,1,m,51,1988,vozac,3
148.7539999988,da,da,1,m,56,1998,vozac,0
811.1559999958,da,da,1,z,43,1996,vozac,1
480.0249999985,da,da,1,z,20,2001,vozac,0
203.8669999987,da,da,0,z,55,1997,vozac,1
7.786,ne,da,0,m,19,1985,vozac,2
90.5,da,da,1,z,68,1996,vozac,2
1491.84799999,da,ne,0,m,89,1990,vozac,2
875.4809999987,ne,da,1,m,37,1985,vozac,0
1725.8199999929,ne,da,1,m,23,1990,vozac,0
13.414,da,da,0,m,19,1994,vozac,3
86.2209999999,da,da,1,m,16,1996,putnik,2
4236.4839999676,ne,da,1,m,74,1989,vozac,0
3.028,ne,ne,1,m,19,1980,vozac,1
202.8879999984,ne,da,0,z,57,1990,vozac,1
9.8289999999,da,da,0,z,61,1993,vozac,2
1096.0729999989,da,da,0,z,43,1994,vozac,1
62.4399999999,da,ne,1,z,21,1995,vozac,2
151.4409999996,da,da,0,z,41,2000,vozac,1
28.497,da,da,1,m,31,1997,vozac,1
107.7619999992,ne,da,1,z,71,1991,vozac,2
77.9499999993,ne,da,1,m,19,1994,putnik,1
499.3909999989,da,ne,0,m,47,1994,vozac,2
11174.2049999237,da,da,0,z,19,1995,vozac,0
10.5789999999,da,da,0,z,37,2000,putnik,2
18.1639999999,da,ne,0,m,21,2000,putnik,3
